InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536614,10003,GLASS JAR CANDLE,9,01/01/2020 07:00,5.9,18008.0,United Kingdom
536533,10001,WOODEN PICTURE FRAME,5,02/07/2020 01:00,5.51,14002.0,United Kingdom
536716,10004,VINTAGE UNION JACK BUNTING,1,02/20/2020 11:00,9.58,16937.0,United Kingdom
536590,10011,RECIPE BOX PANTRY DESIGN,11,01/22/2020 07:00,1.6,16465.0,United Kingdom
537078,10011,RECIPE BOX PANTRY DESIGN,4,01/24/2020 19:00,1.82,,United Kingdom
536498,10003,GLASS JAR CANDLE,9,01/01/2020 10:00,13.6,14056.0,United Kingdom
536479,10003,GLASS JAR CANDLE,8,12/09/2019 08:00,4.63,16053.0,Spain
538220,10004,VINTAGE UNION JACK BUNTING,2,12/21/2019 18:00,0.27,15207.0,Belgium
536529,10008,JUMBO BAG RED RETROSPOT,2,12/30/2019 17:00,3.88,13755.0,United Kingdom
536503,10004,VINTAGE UNION JACK BUNTING,8,02/06/2020 21:00,1.37,13537.0,United Kingdom
536421,10009,PARTY BUNTING,3,01/06/2020 15:00,6.04,15656.0,United Kingdom
536613,10000,WHITE HANGING HEART T-LIGHT HOLDER,10,02/04/2020 04:00,3.7,17265.0,Switzerland
537354,10018,ALARM CLOCK BAKELIKE RED,3,11/04/2019 06:00,0.43,14799.0,Netherlands
537916,10017,WOODEN FRAME ANTIQUE WHITE,11,01/30/2020 20:00,3.22,17843.0,France
537742,10006,PACK OF 72 RETRO SPOT CAKE CASES,6,12/31/2019 20:00,3.04,16309.0,Spain
537452,10016,VINTAGE SNAKES AND LADDERS,5,02/28/2020 19:00,3.54,14742.0,Germany
536524,10010,LUNCH BAG WOODLAND,3,12/27/2019 15:00,4.37,16545.0,United Kingdom
537817,10000,WHITE HANGING HEART T-LIGHT HOLDER,5,12/28/2019 10:00,10.98,,France
536434,10005,SET OF 3 CAKE TINS,13,11/16/2019 07:00,3.72,,United Kingdom
537547,10001,WOODEN PICTURE FRAME,4,02/05/2020 20:00,2.52,18184.0,United Kingdom
537132,10014,STRAWBERRY CERAMIC TRINKET BOX,7,01/24/2020 05:00,7.75,,United Kingdom
538019,10015,TRAVEL SEWING KIT,4,02/12/2020 12:00,23.17,,United Kingdom
536941,10012,ROUND SNACK BOXES SET OF 4,5,11/12/2019 03:00,6.14,12771.0,United Kingdom
537562,10000,WHITE HANGING HEART T-LIGHT HOLDER,23,11/26/2019 09:00,3.02,17150.0,United Kingdom
537189,10004,VINTAGE UNION JACK BUNTING,13,02/14/2020 06:00,3.79,17379.0,United Kingdom
537343,10009,PARTY BUNTING,4,11/06/2019 01:00,3.18,15716.0,United Kingdom
538125,10002,RED WOOLLY HOTTIE MUG,5,01/01/2020 00:00,2.51,,Switzerland
537701,10002,RED WOOLLY HOTTIE MUG,2,12/19/2019 14:00,21.44,17578.0,Germany
537142,10006,PACK OF 72 RETRO SPOT CAKE CASES,3,02/21/2020 18:00,1.16,,United Kingdom
537203,10011,RECIPE BOX PANTRY DESIGN,6,02/11/2020 20:00,7.81,,United Kingdom
537686,10001,WOODEN PICTURE FRAME,9,02/16/2020 15:00,2.17,14521.0,United Kingdom
537013,10019,HAND WARMER OWL DESIGN,9,12/05/2019 16:00,0.56,14105.0,Spain
536679,10009,PARTY BUNTING,1,01/10/2020 12:00,2.04,,Germany
537241,10003,GLASS JAR CANDLE,11,01/24/2020 00:00,1.42,14281.0,Spain
536492,10000,WHITE HANGING HEART T-LIGHT HOLDER,4,02/25/2020 03:00,4.38,,United Kingdom
536683,10019,HAND WARMER OWL DESIGN,2,11/01/2019 21:00,2.69,12444.0,United Kingdom
537153,10011,RECIPE BOX PANTRY DESIGN,15,02/26/2020 06:00,0.89,14501.0,Germany
537858,10017,WOODEN FRAME ANTIQUE WHITE,18,12/13/2019 15:00,10.71,,United Kingdom
537830,10015,TRAVEL SEWING KIT,5,11/16/2019 09:00,7.32,,United Kingdom
536853,10019,HAND WARMER OWL DESIGN,8,01/13/2020 21:00,12.01,18254.0,United Kingdom
537156,10017,WOODEN FRAME ANTIQUE WHITE,9,02/02/2020 19:00,3.12,,United Kingdom
536652,10015,TRAVEL SEWING KIT,16,11/16/2019 13:00,2.37,13825.0,United Kingdom
537781,10017,WOODEN FRAME ANTIQUE WHITE,8,11/05/2019 21:00,4.97,15394.0,France
536826,10017,WOODEN FRAME ANTIQUE WHITE,1,02/16/2020 15:00,1.38,12464.0,United Kingdom
537864,10005,SET OF 3 CAKE TINS,30,02/21/2020 02:00,2.8,14799.0,United Kingdom
537943,10011,RECIPE BOX PANTRY DESIGN,12,11/19/2019 18:00,2.06,14000.0,Germany
537657,10019,HAND WARMER OWL DESIGN,2,02/17/2020 12:00,0.57,15326.0,Portugal
536984,10017,WOODEN FRAME ANTIQUE WHITE,1,02/18/2020 05:00,2.79,14772.0,Germany
538151,10002,RED WOOLLY HOTTIE MUG,7,02/28/2020 17:00,1.58,,Belgium
537651,10002,RED WOOLLY HOTTIE MUG,3,11/26/2019 23:00,1.93,,United Kingdom
537575,10004,VINTAGE UNION JACK BUNTING,6,01/09/2020 11:00,3.54,17923.0,United Kingdom
537970,10014,STRAWBERRY CERAMIC TRINKET BOX,9,02/28/2020 08:00,8.78,12753.0,EIRE
538017,10007,REGENCY CAKESTAND 3 TIER,2,02/17/2020 08:00,1.05,17957.0,United Kingdom
536510,10012,ROUND SNACK BOXES SET OF 4,1,01/12/2020 14:00,1.76,17041.0,United Kingdom
538017,10002,RED WOOLLY HOTTIE MUG,6,11/24/2019 15:00,1.14,16581.0,United Kingdom
537799,10001,WOODEN PICTURE FRAME,2,11/11/2019 02:00,1.07,17250.0,Australia
536752,10015,TRAVEL SEWING KIT,5,12/02/2019 02:00,1.36,12645.0,United Kingdom
536941,10005,SET OF 3 CAKE TINS,1,11/08/2019 20:00,2.02,13612.0,France
537776,10000,WHITE HANGING HEART T-LIGHT HOLDER,3,11/24/2019 10:00,4.42,12350.0,United Kingdom
536771,10004,VINTAGE UNION JACK BUNTING,8,11/09/2019 23:00,3.39,17089.0,Germany
537213,10006,PACK OF 72 RETRO SPOT CAKE CASES,7,01/31/2020 11:00,0.85,14452.0,United Kingdom
537656,10008,JUMBO BAG RED RETROSPOT,2,01/10/2020 19:00,8.97,,United Kingdom
537584,10017,WOODEN FRAME ANTIQUE WHITE,1,01/02/2020 04:00,6.32,,United Kingdom
538070,10003,GLASS JAR CANDLE,4,02/06/2020 04:00,1.0,14859.0,EIRE
536574,10012,ROUND SNACK BOXES SET OF 4,7,12/20/2019 07:00,8.37,16131.0,France
536918,10005,SET OF 3 CAKE TINS,6,12/19/2019 08:00,3.41,17909.0,United Kingdom
538211,10009,PARTY BUNTING,2,11/25/2019 20:00,2.1,14318.0,United Kingdom
537431,10005,SET OF 3 CAKE TINS,5,12/24/2019 09:00,3.52,,United Kingdom
536831,10006,PACK OF 72 RETRO SPOT CAKE CASES,18,11/21/2019 22:00,2.4,15508.0,United Kingdom
536908,10011,RECIPE BOX PANTRY DESIGN,5,01/10/2020 17:00,4.24,14574.0,United Kingdom
537001,10011,RECIPE BOX PANTRY DESIGN,1,02/28/2020 17:00,2.97,,France
537404,10002,RED WOOLLY HOTTIE MUG,5,01/03/2020 23:00,1.76,15245.0,United Kingdom
536898,10003,GLASS JAR CANDLE,31,12/06/2019 21:00,0.32,13104.0,United Kingdom
537530,10004,VINTAGE UNION JACK BUNTING,1,01/22/2020 14:00,4.17,,United Kingdom
537199,10017,WOODEN FRAME ANTIQUE WHITE,4,02/07/2020 10:00,1.69,17369.0,United Kingdom
537509,10006,PACK OF 72 RETRO SPOT CAKE CASES,3,12/27/2019 15:00,5.35,15408.0,United Kingdom
536655,10011,RECIPE BOX PANTRY DESIGN,4,12/01/2019 01:00,3.98,15673.0,United Kingdom
537534,10008,JUMBO BAG RED RETROSPOT,5,01/25/2020 16:00,1.74,16397.0,France
538098,10007,REGENCY CAKESTAND 3 TIER,13,11/23/2019 11:00,6.84,13501.0,United Kingdom
536618,10000,WHITE HANGING HEART T-LIGHT HOLDER,4,02/28/2020 17:00,3.02,,United Kingdom
536978,10008,JUMBO BAG RED RETROSPOT,15,12/09/2019 03:00,2.9,,United Kingdom
537665,10019,HAND WARMER OWL DESIGN,4,12/13/2019 01:00,2.14,17810.0,Belgium
537522,10018,ALARM CLOCK BAKELIKE RED,3,01/27/2020 06:00,13.24,13101.0,Germany
537630,10006,PACK OF 72 RETRO SPOT CAKE CASES,2,11/02/2019 11:00,1.21,16616.0,EIRE
537414,10010,LUNCH BAG WOODLAND,1,11/25/2019 08:00,1.78,18163.0,United Kingdom
537644,10005,SET OF 3 CAKE TINS,5,11/16/2019 01:00,0.71,,United Kingdom
537507,10018,ALARM CLOCK BAKELIKE RED,32,12/17/2019 22:00,5.09,,Australia
536503,10011,RECIPE BOX PANTRY DESIGN,6,01/06/2020 10:00,1.37,17508.0,France
537773,10018,ALARM CLOCK BAKELIKE RED,8,11/22/2019 13:00,1.54,12990.0,United Kingdom
537202,10017,WOODEN FRAME ANTIQUE WHITE,3,12/12/2019 07:00,1.47,16764.0,United Kingdom
536461,10006,PACK OF 72 RETRO SPOT CAKE CASES,3,02/01/2020 16:00,2.62,17082.0,United Kingdom
537131,10009,PARTY BUNTING,11,02/21/2020 20:00,0.7,14206.0,United Kingdom
537180,10011,RECIPE BOX PANTRY DESIGN,30,11/02/2019 17:00,0.26,14078.0,United Kingdom
536527,10004,VINTAGE UNION JACK BUNTING,18,01/15/2020 07:00,3.89,15443.0,Portugal
538232,10016,VINTAGE SNAKES AND LADDERS,9,11/04/2019 01:00,0.3,,United Kingdom
536781,10011,RECIPE BOX PANTRY DESIGN,4,01/02/2020 11:00,5.78,17456.0,Belgium
536984,10004,VINTAGE UNION JACK BUNTING,5,02/14/2020 13:00,11.69,15865.0,Germany
537191,10009,PARTY BUNTING,2,02/04/2020 19:00,2.09,18097.0,United Kingdom
537925,10016,VINTAGE SNAKES AND LADDERS,1,11/28/2019 22:00,9.02,13771.0,United Kingdom
537757,10008,JUMBO BAG RED RETROSPOT,1,12/02/2019 00:00,2.4,,EIRE
537810,10014,STRAWBERRY CERAMIC TRINKET BOX,4,02/03/2020 01:00,12.17,13778.0,Germany
536809,10019,HAND WARMER OWL DESIGN,3,02/07/2020 09:00,1.56,16210.0,United Kingdom
537950,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,12/04/2019 17:00,0.25,12545.0,United Kingdom
537920,10019,HAND WARMER OWL DESIGN,4,11/01/2019 08:00,2.27,,Belgium
537234,10008,JUMBO BAG RED RETROSPOT,3,12/24/2019 08:00,13.57,16931.0,United Kingdom
537388,10011,RECIPE BOX PANTRY DESIGN,1,01/14/2020 09:00,4.2,18216.0,United Kingdom
536434,10015,TRAVEL SEWING KIT,3,12/24/2019 06:00,1.47,,Australia
537790,10001,WOODEN PICTURE FRAME,3,02/21/2020 05:00,3.42,12766.0,United Kingdom
538166,10014,STRAWBERRY CERAMIC TRINKET BOX,2,02/06/2020 15:00,6.5,,United Kingdom
537251,10011,RECIPE BOX PANTRY DESIGN,10,02/03/2020 13:00,2.26,15338.0,France
537378,10013,SPACEBOY LUNCH BOX,1,11/03/2019 10:00,34.0,,Belgium
537300,10019,HAND WARMER OWL DESIGN,1,02/11/2020 11:00,1.47,17536.0,United Kingdom
536519,10009,PARTY BUNTING,4,01/30/2020 15:00,6.7,15810.0,United Kingdom
537526,10018,ALARM CLOCK BAKELIKE RED,4,12/18/2019 15:00,5.27,12364.0,United Kingdom
537717,10011,RECIPE BOX PANTRY DESIGN,6,01/10/2020 18:00,1.22,17483.0,Netherlands
538104,10004,VINTAGE UNION JACK BUNTING,2,02/07/2020 22:00,1.61,14943.0,France
538108,10013,SPACEBOY LUNCH BOX,2,02/17/2020 18:00,6.81,,Netherlands
537287,10003,GLASS JAR CANDLE,4,01/06/2020 02:00,2.84,15816.0,France
538163,10017,WOODEN FRAME ANTIQUE WHITE,3,11/05/2019 23:00,3.45,17761.0,United Kingdom
537356,10003,GLASS JAR CANDLE,19,01/14/2020 06:00,0.48,15473.0,United Kingdom
537568,10009,PARTY BUNTING,3,01/21/2020 15:00,4.74,13579.0,United Kingdom
537493,10016,VINTAGE SNAKES AND LADDERS,4,11/08/2019 01:00,3.28,16699.0,Germany
538237,10000,WHITE HANGING HEART T-LIGHT HOLDER,48,02/07/2020 02:00,2.31,16106.0,United Kingdom
537747,10009,PARTY BUNTING,3,11/25/2019 04:00,3.53,12735.0,United Kingdom
536590,10010,LUNCH BAG WOODLAND,7,02/15/2020 21:00,1.63,15510.0,Switzerland
536499,10006,PACK OF 72 RETRO SPOT CAKE CASES,8,01/06/2020 03:00,1.36,17012.0,United Kingdom
537133,10013,SPACEBOY LUNCH BOX,8,12/09/2019 16:00,1.93,17598.0,United Kingdom
537331,10006,PACK OF 72 RETRO SPOT CAKE CASES,5,11/08/2019 01:00,1.55,,United Kingdom
537618,10007,REGENCY CAKESTAND 3 TIER,5,11/03/2019 03:00,21.77,15450.0,United Kingdom
537267,10005,SET OF 3 CAKE TINS,4,01/29/2020 00:00,6.12,,United Kingdom
537329,10012,ROUND SNACK BOXES SET OF 4,2,12/16/2019 06:00,0.93,15814.0,United Kingdom
538093,10017,WOODEN FRAME ANTIQUE WHITE,6,02/09/2020 20:00,18.85,14838.0,United Kingdom
536992,10003,GLASS JAR CANDLE,31,11/28/2019 16:00,1.6,13440.0,United Kingdom
537290,10008,JUMBO BAG RED RETROSPOT,14,02/19/2020 11:00,2.53,12600.0,Belgium
537410,10004,VINTAGE UNION JACK BUNTING,5,02/22/2020 00:00,6.03,16445.0,Spain
537243,10004,VINTAGE UNION JACK BUNTING,10,11/13/2019 05:00,0.34,18072.0,EIRE
538180,10019,HAND WARMER OWL DESIGN,2,01/17/2020 15:00,1.94,15915.0,United Kingdom
538169,10014,STRAWBERRY CERAMIC TRINKET BOX,3,02/21/2020 19:00,1.39,16983.0,United Kingdom
537327,10018,ALARM CLOCK BAKELIKE RED,10,12/09/2019 18:00,3.02,16369.0,United Kingdom
537209,10012,ROUND SNACK BOXES SET OF 4,18,11/09/2019 02:00,3.56,14412.0,United Kingdom
537469,10013,SPACEBOY LUNCH BOX,2,02/14/2020 02:00,2.28,15452.0,United Kingdom
536704,10014,STRAWBERRY CERAMIC TRINKET BOX,3,12/27/2019 21:00,2.17,,Spain
537163,10013,SPACEBOY LUNCH BOX,36,11/04/2019 05:00,7.14,13672.0,United Kingdom
536771,10016,VINTAGE SNAKES AND LADDERS,4,02/09/2020 20:00,3.33,15845.0,Spain
536635,10006,PACK OF 72 RETRO SPOT CAKE CASES,25,01/21/2020 11:00,2.56,,United Kingdom
536543,10002,RED WOOLLY HOTTIE MUG,5,11/09/2019 10:00,2.85,18211.0,United Kingdom
537465,10009,PARTY BUNTING,5,12/02/2019 01:00,15.42,13749.0,Australia
536366,10000,WHITE HANGING HEART T-LIGHT HOLDER,3,11/03/2019 04:00,2.92,14069.0,United Kingdom
537576,10000,WHITE HANGING HEART T-LIGHT HOLDER,10,02/23/2020 14:00,1.47,13332.0,United Kingdom
537174,10001,WOODEN PICTURE FRAME,16,11/03/2019 23:00,0.36,17979.0,United Kingdom
537052,10001,WOODEN PICTURE FRAME,1,02/04/2020 12:00,0.59,16988.0,United Kingdom
537807,10014,STRAWBERRY CERAMIC TRINKET BOX,3,01/01/2020 08:00,1.54,14308.0,United Kingdom
537375,10011,RECIPE BOX PANTRY DESIGN,10,01/09/2020 22:00,2.21,18102.0,United Kingdom
537740,10018,ALARM CLOCK BAKELIKE RED,4,02/06/2020 10:00,1.41,,United Kingdom
537695,10005,SET OF 3 CAKE TINS,2,02/16/2020 10:00,3.49,15176.0,United Kingdom
536425,10006,PACK OF 72 RETRO SPOT CAKE CASES,11,11/16/2019 07:00,1.39,14613.0,United Kingdom
536769,10009,PARTY BUNTING,12,11/03/2019 03:00,0.99,,Australia
537433,10015,TRAVEL SEWING KIT,3,11/15/2019 23:00,4.54,12851.0,France
538194,10018,ALARM CLOCK BAKELIKE RED,5,01/21/2020 22:00,9.67,13368.0,United Kingdom
536654,10014,STRAWBERRY CERAMIC TRINKET BOX,1,01/08/2020 05:00,0.81,17907.0,Netherlands
536562,10010,LUNCH BAG WOODLAND,2,11/11/2019 01:00,3.14,13573.0,United Kingdom
538129,10019,HAND WARMER OWL DESIGN,5,11/29/2019 03:00,0.37,13319.0,United Kingdom
538177,10003,GLASS JAR CANDLE,4,01/04/2020 11:00,0.56,17454.0,United Kingdom
536678,10009,PARTY BUNTING,2,01/27/2020 15:00,1.37,17958.0,United Kingdom
537118,10004,VINTAGE UNION JACK BUNTING,2,12/12/2019 05:00,7.65,17205.0,United Kingdom
537539,10003,GLASS JAR CANDLE,1,02/22/2020 23:00,1.13,12959.0,United Kingdom
536731,10007,REGENCY CAKESTAND 3 TIER,6,02/28/2020 02:00,1.09,17330.0,Belgium
536976,10015,TRAVEL SEWING KIT,1,01/31/2020 22:00,2.55,13931.0,United Kingdom
537106,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,12/25/2019 12:00,2.55,12411.0,United Kingdom
537567,10016,VINTAGE SNAKES AND LADDERS,1,02/14/2020 07:00,1.12,17817.0,United Kingdom
536942,10012,ROUND SNACK BOXES SET OF 4,6,01/27/2020 09:00,17.93,,United Kingdom
537137,10014,STRAWBERRY CERAMIC TRINKET BOX,1,01/02/2020 08:00,1.89,16258.0,Portugal
536907,10004,VINTAGE UNION JACK BUNTING,4,12/24/2019 06:00,2.76,12784.0,United Kingdom
537789,10017,WOODEN FRAME ANTIQUE WHITE,21,02/08/2020 21:00,1.65,13471.0,United Kingdom
536651,10004,VINTAGE UNION JACK BUNTING,22,01/06/2020 20:00,3.82,17578.0,United Kingdom
536797,10007,REGENCY CAKESTAND 3 TIER,1,11/22/2019 22:00,8.46,15863.0,Germany
536833,10015,TRAVEL SEWING KIT,5,02/29/2020 00:00,12.98,,United Kingdom
538063,10013,SPACEBOY LUNCH BOX,2,11/09/2019 04:00,1.15,13417.0,United Kingdom
538135,10005,SET OF 3 CAKE TINS,1,01/23/2020 10:00,7.39,17637.0,EIRE
537302,10005,SET OF 3 CAKE TINS,4,01/18/2020 17:00,4.26,,United Kingdom
536658,10008,JUMBO BAG RED RETROSPOT,14,01/10/2020 08:00,6.52,17836.0,Spain
537782,10008,JUMBO BAG RED RETROSPOT,7,11/07/2019 05:00,2.24,12642.0,Spain
537287,10001,WOODEN PICTURE FRAME,2,12/30/2019 03:00,2.04,,United Kingdom
537958,10004,VINTAGE UNION JACK BUNTING,8,02/16/2020 03:00,6.27,15493.0,Belgium
537039,10003,GLASS JAR CANDLE,1,11/29/2019 18:00,6.39,13033.0,United Kingdom
538237,10003,GLASS JAR CANDLE,2,01/23/2020 00:00,11.77,12723.0,United Kingdom
537878,10007,REGENCY CAKESTAND 3 TIER,2,02/12/2020 02:00,3.0,17166.0,United Kingdom
536784,10000,WHITE HANGING HEART T-LIGHT HOLDER,4,02/23/2020 07:00,2.21,16475.0,Netherlands
537725,10013,SPACEBOY LUNCH BOX,3,01/01/2020 22:00,0.25,17360.0,United Kingdom
536902,10013,SPACEBOY LUNCH BOX,4,12/08/2019 16:00,0.49,17905.0,United Kingdom
537020,10004,VINTAGE UNION JACK BUNTING,3,01/23/2020 23:00,1.66,13193.0,United Kingdom
536834,10017,WOODEN FRAME ANTIQUE WHITE,4,12/29/2019 08:00,0.82,17283.0,France
537644,10011,RECIPE BOX PANTRY DESIGN,7,01/15/2020 06:00,5.55,12606.0,EIRE
536857,10006,PACK OF 72 RETRO SPOT CAKE CASES,5,01/29/2020 00:00,0.66,,United Kingdom
537562,10003,GLASS JAR CANDLE,3,01/25/2020 06:00,1.49,14113.0,United Kingdom
537457,10008,JUMBO BAG RED RETROSPOT,6,11/30/2019 03:00,1.55,13753.0,United Kingdom
537772,10019,HAND WARMER OWL DESIGN,9,01/30/2020 17:00,8.2,16614.0,United Kingdom
538227,10000,WHITE HANGING HEART T-LIGHT HOLDER,2,01/05/2020 01:00,1.34,13065.0,Germany
536381,10000,WHITE HANGING HEART T-LIGHT HOLDER,4,02/20/2020 17:00,3.87,17152.0,Germany
538221,10008,JUMBO BAG RED RETROSPOT,13,01/19/2020 03:00,2.99,17536.0,EIRE
536570,10018,ALARM CLOCK BAKELIKE RED,1,02/16/2020 01:00,6.07,16300.0,France
537352,10005,SET OF 3 CAKE TINS,25,02/26/2020 11:00,5.76,12827.0,EIRE
537004,10014,STRAWBERRY CERAMIC TRINKET BOX,1,02/28/2020 09:00,2.38,15890.0,United Kingdom
537563,10011,RECIPE BOX PANTRY DESIGN,3,01/29/2020 09:00,0.45,16081.0,United Kingdom
537718,10003,GLASS JAR CANDLE,2,01/11/2020 16:00,1.95,14562.0,United Kingdom
537977,10018,ALARM CLOCK BAKELIKE RED,36,11/15/2019 04:00,2.41,14527.0,EIRE
537118,10003,GLASS JAR CANDLE,2,12/17/2019 08:00,3.27,15133.0,United Kingdom
538114,10010,LUNCH BAG WOODLAND,2,12/28/2019 01:00,1.18,,United Kingdom
536969,10013,SPACEBOY LUNCH BOX,3,02/02/2020 16:00,7.7,12367.0,Germany
536747,10013,SPACEBOY LUNCH BOX,4,01/10/2020 16:00,2.49,,United Kingdom
537075,10017,WOODEN FRAME ANTIQUE WHITE,3,12/23/2019 17:00,0.98,14228.0,United Kingdom
537356,10014,STRAWBERRY CERAMIC TRINKET BOX,4,11/18/2019 14:00,1.56,15606.0,United Kingdom
537617,10013,SPACEBOY LUNCH BOX,1,01/25/2020 22:00,16.92,12369.0,Switzerland
537926,10003,GLASS JAR CANDLE,4,12/22/2019 20:00,4.78,17799.0,United Kingdom
536786,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,11/05/2019 08:00,7.02,15061.0,Germany
536933,10006,PACK OF 72 RETRO SPOT CAKE CASES,11,12/05/2019 02:00,0.87,18106.0,United Kingdom
538125,10007,REGENCY CAKESTAND 3 TIER,15,02/14/2020 13:00,1.24,13262.0,United Kingdom
537189,10002,RED WOOLLY HOTTIE MUG,3,11/15/2019 06:00,1.24,15813.0,United Kingdom
536817,10001,WOODEN PICTURE FRAME,9,12/19/2019 18:00,2.96,,United Kingdom
538213,10008,JUMBO BAG RED RETROSPOT,1,01/01/2020 11:00,2.07,17076.0,United Kingdom
537206,10014,STRAWBERRY CERAMIC TRINKET BOX,9,11/11/2019 01:00,1.51,12399.0,United Kingdom
538211,10017,WOODEN FRAME ANTIQUE WHITE,2,11/20/2019 21:00,1.71,,United Kingdom
538088,10018,ALARM CLOCK BAKELIKE RED,1,02/21/2020 20:00,1.11,13224.0,United Kingdom
538063,10009,PARTY BUNTING,3,01/10/2020 21:00,2.05,14885.0,United Kingdom
537455,10017,WOODEN FRAME ANTIQUE WHITE,16,11/26/2019 05:00,7.49,12663.0,United Kingdom
537862,10009,PARTY BUNTING,5,11/21/2019 08:00,0.54,12686.0,Germany
538166,10009,PARTY BUNTING,18,12/22/2019 02:00,1437.8,16898.0,United Kingdom
536869,10004,VINTAGE UNION JACK BUNTING,2,01/26/2020 20:00,9.78,,United Kingdom
536435,10012,ROUND SNACK BOXES SET OF 4,12,01/27/2020 16:00,2.05,17664.0,United Kingdom
536966,10006,PACK OF 72 RETRO SPOT CAKE CASES,2,11/24/2019 10:00,1.45,16506.0,United Kingdom
537559,10009,PARTY BUNTING,5,01/27/2020 02:00,6.2,,United Kingdom
537391,10018,ALARM CLOCK BAKELIKE RED,5,02/16/2020 14:00,0.92,,United Kingdom
536516,10010,LUNCH BAG WOODLAND,8,11/28/2019 04:00,2.4,,United Kingdom
537416,10006,PACK OF 72 RETRO SPOT CAKE CASES,5,11/04/2019 03:00,0.87,13712.0,Belgium
536691,10013,SPACEBOY LUNCH BOX,2,02/24/2020 02:00,0.38,12979.0,United Kingdom
537312,10014,STRAWBERRY CERAMIC TRINKET BOX,10,01/02/2020 15:00,2.11,,Australia
537444,10012,ROUND SNACK BOXES SET OF 4,23,02/02/2020 04:00,0.7,,Germany
537558,10000,WHITE HANGING HEART T-LIGHT HOLDER,2,12/09/2019 10:00,2.43,13235.0,United Kingdom
537138,10004,VINTAGE UNION JACK BUNTING,1,12/06/2019 21:00,7.5,15609.0,United Kingdom
537130,10002,RED WOOLLY HOTTIE MUG,7,11/28/2019 00:00,15.71,16450.0,Belgium
537637,10019,HAND WARMER OWL DESIGN,3,11/27/2019 01:00,2.7,15309.0,Australia
537769,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,12/27/2019 14:00,6.82,16611.0,United Kingdom
537879,10009,PARTY BUNTING,7,11/13/2019 16:00,3.67,15343.0,United Kingdom
536990,10018,ALARM CLOCK BAKELIKE RED,3,02/10/2020 01:00,1.68,,Netherlands
537160,10019,HAND WARMER OWL DESIGN,3,01/01/2020 08:00,0.36,13673.0,United Kingdom
536985,10004,VINTAGE UNION JACK BUNTING,4,02/18/2020 20:00,12.51,13879.0,United Kingdom
537354,10017,WOODEN FRAME ANTIQUE WHITE,18,12/31/2019 06:00,0.86,,France
536603,10014,STRAWBERRY CERAMIC TRINKET BOX,4,12/07/2019 09:00,9.8,14562.0,United Kingdom
537171,10012,ROUND SNACK BOXES SET OF 4,1,01/01/2020 19:00,4.21,16600.0,United Kingdom
536718,10003,GLASS JAR CANDLE,1,11/19/2019 12:00,0.93,14479.0,United Kingdom
537363,10013,SPACEBOY LUNCH BOX,5,02/07/2020 22:00,3.36,15467.0,United Kingdom
537959,10012,ROUND SNACK BOXES SET OF 4,1,01/26/2020 10:00,20.76,15952.0,France
538212,10008,JUMBO BAG RED RETROSPOT,1,11/18/2019 15:00,11.42,,United Kingdom
537201,10011,RECIPE BOX PANTRY DESIGN,8,01/09/2020 20:00,1.47,16765.0,United Kingdom
536470,10004,VINTAGE UNION JACK BUNTING,8,01/04/2020 13:00,1.21,17836.0,Switzerland
536792,10012,ROUND SNACK BOXES SET OF 4,3,11/25/2019 03:00,2.72,17465.0,United Kingdom
536561,10003,GLASS JAR CANDLE,5,11/15/2019 15:00,2.08,17820.0,United Kingdom
537788,10005,SET OF 3 CAKE TINS,5,01/31/2020 06:00,8.16,,United Kingdom
538211,10009,PARTY BUNTING,7,12/02/2019 16:00,5.15,16857.0,United Kingdom
537403,10003,GLASS JAR CANDLE,7,01/02/2020 07:00,0.45,16662.0,Switzerland
536696,10018,ALARM CLOCK BAKELIKE RED,1,11/30/2019 17:00,3.89,14796.0,United Kingdom
536404,10017,WOODEN FRAME ANTIQUE WHITE,3,01/18/2020 10:00,2.06,14212.0,United Kingdom
538195,10009,PARTY BUNTING,7,11/06/2019 21:00,2.55,12661.0,Belgium
536958,10011,RECIPE BOX PANTRY DESIGN,3,12/14/2019 03:00,3.15,,Germany
536575,10005,SET OF 3 CAKE TINS,4,01/05/2020 16:00,8.16,17337.0,United Kingdom
536696,10004,VINTAGE UNION JACK BUNTING,9,12/23/2019 17:00,6.54,12795.0,United Kingdom
536843,10019,HAND WARMER OWL DESIGN,4,01/13/2020 12:00,1.16,15804.0,United Kingdom
537594,10008,JUMBO BAG RED RETROSPOT,18,11/22/2019 15:00,2.32,15620.0,Netherlands
538037,10019,HAND WARMER OWL DESIGN,13,12/24/2019 00:00,1.57,13370.0,United Kingdom
536880,10001,WOODEN PICTURE FRAME,4,01/30/2020 19:00,0.46,15605.0,United Kingdom
537653,10002,RED WOOLLY HOTTIE MUG,3,12/11/2019 01:00,2.2,17168.0,United Kingdom
536486,10009,PARTY BUNTING,1,11/19/2019 20:00,15.56,14285.0,United Kingdom
536383,10015,TRAVEL SEWING KIT,3,02/10/2020 18:00,0.44,16657.0,United Kingdom
